Fund Name,Category,Inception Date,Class,Type,Offer,Repurchase,NAV,Validity Date,"Front-end Load %","Back-end Load %","Contingent Load %",Trustee Code
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.919,99.9206,99.9206,2016-02-03,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.2965,100.2907,100.2907,2016-02-04,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.393,100.3853,100.3853,2016-02-08,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.0506,100.0496,100.0496,2016-02-09,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.7656,99.7702,99.7702,2016-02-10,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.3095,99.323,99.323,2016-02-11,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,100.8886,98.9104,98.9104,2016-02-12,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.5,99.5098,99.5098,2016-02-15,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.0698,99.088,99.088,2016-02-16,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,100.7654,98.7896,98.7896,2016-02-17,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,100.4545,98.4848,98.4848,2016-02-18,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,99.9434,97.9837,97.9837,2016-02-19,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,99.5187,97.5674,97.5674,2016-02-22,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,99.4174,97.468,97.468,2016-02-23,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,99.9498,97.99,97.99,2016-02-24,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,99.998,98.0373,98.0373,2016-02-25,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,100.5134,98.5425,98.5425,2016-02-26,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,100.5278,98.5567,98.5567,2016-02-29,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,100.707,98.7324,98.7324,2016-03-01,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.1953,99.2111,99.2111,2016-03-02,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.4698,99.4802,99.4802,2016-03-03,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.8156,99.8192,99.8192,2016-03-04,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.4082,100.4002,100.4002,2016-03-07,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.3097,100.3036,100.3036,2016-03-08,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.1434,100.1406,100.1406,2016-03-09,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.962,99.9627,99.9627,2016-03-10,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.9142,99.9159,99.9159,2016-03-11,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.0416,100.0408,100.0408,2016-03-14,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,101.8855,99.8877,99.8877,2016-03-15,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.1457,100.1428,100.1428,2016-03-16,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.2943,100.2885,100.2885,2016-03-17,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.3779,100.3705,100.3705,2016-03-18,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-.1,101.0267,99.0458,99.0458.1,2016-01-29,-.2,-.3,-.4,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.3645,100.3574,100.3574,2016-03-24,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.5492,100.5384,100.5384,2016-03-25,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.619,100.6069,100.6069,2016-03-28,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.6351,100.6226,100.6226,2016-03-29,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.659,100.6461,100.6461,2016-03-30,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,102.9125,100.8946,100.8946,2016-03-31,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.3158,101.29,101.29,2016-04-01,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.808,101.7725,101.7725,2016-04-04,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.6344,101.6024,101.6024,2016-04-05,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.842,101.8059,101.8059,2016-04-06,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.8948,101.8576,101.8576,2016-04-07,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,104.0216,101.982,101.982,2016-04-08,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.357,101.3304,101.3304,2016-04-11,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.5625,101.5319,101.5319,2016-04-12,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.5933,101.5621,101.5621,2016-04-13,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.7771,101.7423,101.7423,2016-04-14,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.7294,101.6955,101.6955,2016-04-15,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.6643,101.6317,101.6317,2016-04-18,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.7163,101.6826,101.6826,2016-04-19,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.5379,101.5077,101.5077,2016-04-20,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.5113,101.4817,101.4817,2016-04-21,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.6207,101.5889,101.5889,2016-04-22,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.5004,101.471,101.471,2016-04-25,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,103.69,101.6569,101.6569,2016-04-26,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,104.1626,102.1202,102.1202,2016-04-27,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,104.3985,102.3515,102.3515,2016-04-28,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,104.4997,102.4507,102.4507,2016-04-29,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,104.329,102.2833,102.2833,2016-05-02,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,104.8125,102.7574,102.7574,2016-05-03,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,105.3854,103.319,103.319,2016-05-04,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.0851,104.005,104.005,2016-05-05,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,105.9383,103.8611,103.8611,2016-05-06,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3226,104.2378,104.2378,2016-05-09,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3718,104.2861,104.2861,2016-05-10,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-.1,102.4477,100.4389,100.4389.1,2016-03-22,-.2,-.3,-.4,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.0385,103.9593,103.9593,2016-05-13,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.0428,103.9635,103.9635,2016-05-16,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,105.9219,103.845,103.845,2016-05-17,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.0267,103.9477,103.9477,2016-05-18,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3525,104.2672,104.2672,2016-05-19,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3683,104.2826,104.2826,2016-05-20,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.5148,104.4263,104.4263,2016-05-23,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3341,104.2491,104.2491,2016-05-24,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.2786,104.1947,104.1947,2016-05-25,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3107,104.2262,104.2262,2016-05-26,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.5169,104.4283,104.4283,2016-05-27,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.1406,104.0594,104.0594,2016-05-30,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.0133,103.9346,103.9346,2016-05-31,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3622,104.2767,104.2767,2016-06-01,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.6829,104.5911,104.5911,2016-06-02,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,107.1883,105.0866,105.0866,2016-06-03,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,107.2844,105.1808,105.1808,2016-06-06,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,107.2103,105.1081,105.1081,2016-06-08,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.9919,104.894,104.894,2016-06-09,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,105.8297,103.7546,103.7546,2016-06-10,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,105.7551,103.6815,103.6815,2016-06-13,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.8497,104.7546,104.7546,2016-06-14,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,108.9541,106.8177,106.8177,2016-06-15,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.3595,107.2152,107.2152,2016-06-16,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.1796,107.0388,107.0388,2016-06-17,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,108.5747,106.4458,106.4458,2016-06-20,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,108.514,106.3863,106.3863,2016-06-21,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,107.9469,105.8303,105.8303,2016-06-22,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,108.0791,105.9599,105.9599,2016-06-23,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.3409,104.2558,104.2558,2016-06-24,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,105.8229,103.7479,103.7479,2016-06-27,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,106.036,103.9569,103.9569,2016-06-28,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,107.4171,105.3109,105.3109,2016-06-29,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,105.5719,103.5019,103.5019,2016-06-30,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-.1,106.0047,103.9262,103.9262.1,2016-05-12,-.2,-.3,-.4,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,108.1499,106.0293,106.0293,2016-07-12,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,108.321,106.1971,106.1971,2016-07-13,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.0689,106.9303,106.9303,2016-07-14,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.1541,107.0138,107.0138,2016-07-15,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.4203,107.2748,107.2748,2016-07-18,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.5501,107.4021,107.4021,2016-07-19,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.367,107.2225,107.2225,2016-07-20,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.6935,107.5426,107.5426,2016-07-21,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.4039,107.2587,107.2587,2016-07-22,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.2011,107.0599,107.0599,2016-07-25,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.4107,107.2654,107.2654,2016-07-26,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.8287,107.6752,107.6752,2016-07-27,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.536,107.3882,107.3882,2016-07-28,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.5967,107.4477,107.4477,2016-07-29,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.9919,107.8352,107.8352,2016-08-01,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.8501,107.6962,107.6962,2016-08-02,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.5563,107.4081,107.4081,2016-08-03,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.2847,107.1419,107.1419,2016-08-04,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.1074,106.968,106.968,2016-08-05,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.3241,107.1805,107.1805,2016-08-08,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.6561,107.506,107.506,2016-08-09,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.9996,107.8427,107.8427,2016-08-10,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.2,108.0392,108.0392,2016-08-11,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.2156,108.0545,108.0545,2016-08-12,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.4944,108.3278,108.3278,2016-08-15,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.6399,108.4705,108.4705,2016-08-16,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.774,108.602,108.602,2016-08-17,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.0073,107.8503,107.8503,2016-08-18,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.5422,107.3943,107.3943,2016-08-19,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.6592,107.509,107.509,2016-08-22,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.4451,107.2991,107.2991,2016-08-23,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.6649,107.5146,107.5146,2016-08-24,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.0987,107.9399,107.9399,2016-08-25,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.1337,107.9742,107.9742,2016-08-26,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-.1,106.7570,104.6637,104.6637.1,2016-07-11,-.2,-.3,-.4,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.4299,108.2646,108.2646,2016-08-31,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.3867,108.2223,108.2223,2016-09-01,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.8672,107.7129,107.7129,2016-09-02,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,109.698,107.5471,107.5471,2016-09-05,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.3802,108.2159,108.2159,2016-09-06,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.9558,108.7802,108.7802,2016-09-07,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,110.9465,108.7711,108.7711,2016-09-08,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,111.333,109.15,109.15,2016-09-09,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,111.1409,108.9617,108.9617,2016-09-15,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,111.5327,109.3458,109.3458,2016-09-16,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,111.7926,109.6006,109.6006,2016-09-19,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.0017,109.8056,109.8056,2016-09-20,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,111.2119,109.0313,109.0313,2016-09-21,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.1239,109.9254,109.9254,2016-09-22,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,111.4793,109.2934,109.2934,2016-09-23,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.21,110.0098,110.0098,2016-09-26,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.5203,110.314,110.314,2016-09-27,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.6559,110.447,110.447,2016-09-28,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.3132,110.111,110.111,2016-09-29,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.7615,110.5505,110.5505,2016-09-30,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.2662,111.0453,111.0453,2016-10-03,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.6442,111.4159,111.4159,2016-10-04,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.9476,111.7133,111.7133,2016-10-05,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,114.0285,111.7926,111.7926,2016-10-06,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.9172,111.6835,111.6835,2016-10-07,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,114.184,111.9451,111.9451,2016-10-10,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,114.2317,111.9919,111.9919,2016-10-13,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,114.1359,111.8979,111.8979,2016-10-14,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.9811,111.7462,111.7462,2016-10-17,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.2343,111.014,111.014,2016-10-18,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.3833,111.1601,111.1601,2016-10-19,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,114.3488,112.1067,112.1067,2016-10-20,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,113.8116,111.58,111.58,2016-10-21,-,-,-,MCBFS
"ABL Financial Planning Fund (ActivePlan)",Fund of Funds,"Dec 31, 2015",-,-,112.9812,110.7659,110.7659,2016-10-24,-,-,-,MCBFS
